"","id","oid","ind","alt","block","card","plants","native","pollin","appear","cost","choice","sq","city","Income","sur","type","freqv","timev","travelt","PlantGuess","plrich","NativeGuess","natper","ColourGuess","PollinGuess","Gender","age","AgeLevel","Education","Employment","CNS_ScaleMean","Charity","park...34","park...35","visittime","traveltime","dogs","adults","child","Task","plantsA","plantsB","plantsC","plantsD","nativeA","nativeB","nativeC","nativeD","pollinA","pollinB","pollinC","pollinD","appearA","appearB","appearC","appearD","costA","costB","costC","costD","ID"
"8371",8851,369,349,3,2,10,0,1,1,0,5,1,0,3,36400,2,1,1,15,5,1,4,25,0.6875,2,2,1,2,25,5,1,3.615384615,0,"Pilrig_Control",11,15,5,2,3,0,5,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,349
"8375",8855,369,349,3,2,11,1,1,2,0,10,1,0,3,36400,2,1,1,15,5,1,4,25,0.6875,2,2,1,2,25,5,1,3.615384615,0,"Pilrig_Control",11,15,5,2,3,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,349
"8379",8859,370,350,3,2,3,1,0,0,3,60,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,1,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,350
"8381",8861,370,350,1,2,6,0,-1,2,3,40,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,350
"8385",8865,370,350,1,2,7,1,1,0,1,5,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,3,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,350
"8391",8871,370,350,3,2,8,2,1,0,3,40,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,4,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,350
"8393",8873,370,350,1,2,10,2,-1,1,2,60,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,5,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,350
"8399",8879,370,350,3,2,11,1,1,2,0,10,1,0,3,-999,2,1,3,15,10,1,4,100,0.6875,1,1,0,5,55,1,1,5.538461538,0,"Pilrig_Control",11,15,10,1,1,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,350
"8402",8930,373,351,2,2,3,0,-1,0,2,10,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,1,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,351
"8406",8934,373,351,2,2,6,2,1,0,1,40,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,2,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,351
"8410",8938,373,351,2,2,7,1,1,2,3,40,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,3,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,351
"8414",8942,373,351,2,2,8,0,0,2,0,5,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,4,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,351
"8418",8946,373,351,2,2,10,2,0,1,3,20,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,5,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,351
"8422",8950,373,351,2,2,11,1,-1,1,3,20,1,0,3,31200,2,2,1,10,10,11,NA,75,NA,2,4,1,6,65,5,4,5.615384615,0,"Pilrig_Perrenial",12,10,10,0,2,0,6,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,351
"8427",8955,374,352,3,2,3,1,0,0,3,60,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,1,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,352
"8431",8959,374,352,3,2,6,0,-1,2,2,5,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,2,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,352
"8434",8962,374,352,2,2,7,1,1,2,3,40,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,3,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,352
"8438",8966,374,352,2,2,8,0,0,2,0,5,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,4,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,352
"8443",8971,374,352,3,2,10,0,1,1,0,5,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,5,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,352
"8447",8975,374,352,3,2,11,1,1,2,0,10,1,0,3,20800,2,3,1,5,2,30,27,75,0.7430556,4,5,0,6,65,3,4,5.692307692,0,"Inch_Park_Annual",6,5,2,0,2,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,352
"8449",8977,375,353,1,2,3,2,1,2,0,0,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,1,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,353
"8455",8983,375,353,3,2,6,0,-1,2,2,5,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,2,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,353
"8459",8987,375,353,3,2,7,2,-1,2,1,10,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,3,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,353
"8462",8990,375,353,2,2,8,0,0,2,0,5,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,4,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,353
"8467",8995,375,353,3,2,10,0,1,1,0,5,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,5,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,353
"8469",8997,375,353,1,2,11,1,1,0,3,5,1,0,3,15559,2,3,3,60,10,21,27,100,0.7430556,3,5,1,1,18,5,1,3.923076923,0,"Inch_Park_Annual",6,60,10,0,3,0,6,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,353
"8473",9001,376,354,1,2,3,2,1,2,0,0,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,1,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,354
"8478",9006,376,354,2,2,6,2,1,0,1,40,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,2,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,354
"8482",9010,376,354,2,2,7,1,1,2,3,40,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,3,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,354
"8487",9015,376,354,3,2,8,2,1,0,3,40,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,4,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,354
"8490",9018,376,354,2,2,10,2,0,1,3,20,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,5,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,354
"8495",9023,376,354,3,2,11,1,1,2,0,10,1,0,3,10400,2,3,5,5,-999,21,27,100,0.7430556,4,5,0,1,18,6,1,5.153846154,0,"Inch_Park_Annual",6,5,NA,0,2,1,6,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,354
"8498",9026,377,355,2,2,3,0,-1,0,2,10,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,1,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,355
"8503",9031,377,355,3,2,6,0,-1,2,2,5,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,2,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,355
"8505",9033,377,355,1,2,7,1,1,0,1,5,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,3,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,355
"8510",9038,377,355,2,2,8,0,0,2,0,5,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,4,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,355
"8515",9043,377,355,3,2,10,0,1,1,0,5,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,5,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,355
"8517",9045,377,355,1,2,11,1,1,0,3,5,1,0,3,15559,2,3,3,5,2,11,27,50,0.7430556,4,5,1,2,25,5,1,5.307692308,0,"Inch_Park_Annual",6,5,2,0,1,0,6,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,355
"8523",9051,378,356,3,2,3,1,0,0,3,60,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,1,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,356
"8527",9055,378,356,3,2,6,0,-1,2,2,5,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,2,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,356
"8530",9058,378,356,2,2,7,1,1,2,3,40,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,3,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,356
"8534",9062,378,356,2,2,8,0,0,2,0,5,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,4,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,356
"8538",9066,378,356,2,2,10,2,0,1,3,20,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,5,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,356
"8541",9069,378,356,1,2,11,1,1,0,3,5,1,0,3,52000,2,2,5,5,15,11,24,75,0.6777778,3,4,1,6,65,5,4,4.538461538,1,"St_Marks_Perrenial",16,5,15,0,4,0,6,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,356
"8546",9074,379,357,2,2,3,0,-1,0,2,10,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,1,0,1,2,0,1,0,-1,0,2,0,1,0,3,0,1,0,60,0,20,0,357
"8551",9079,379,357,3,2,6,0,-1,2,2,5,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,2,1,0,2,0,0,1,0,0,1,1,1,0,2,1,2,0,20,60,5,0,357
"8554",9082,379,357,2,2,7,1,1,2,3,40,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,3,2,0,1,0,-1,1,-1,0,2,1,0,0,2,1,1,0,20,10,20,0,357
"8559",9087,379,357,3,2,8,2,1,0,3,40,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,4,0,1,1,0,0,-1,1,0,0,2,0,0,1,2,0,0,0,5,40,0,357
"8562",9090,379,357,2,2,10,2,0,1,3,20,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,5,0,2,0,0,0,-1,0,0,1,2,1,0,0,0,3,0,10,60,5,0,357
"8567",9095,379,357,3,2,11,1,1,2,0,10,1,0,3,-999,2,2,2,5,10,6,24,75,0.6777778,4,5,0,6,65,3,4,6.307692308,0,"St_Marks_Perrenial",16,5,10,1,2,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,5,60,0,357
"8569",9097,380,358,1,2,3,2,1,2,0,0,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,358
"8574",9102,380,358,2,2,6,2,1,0,1,40,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,2,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,358
"8579",9107,380,358,3,2,7,2,-1,2,1,10,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,358
"8582",9110,380,358,2,2,8,0,0,2,0,5,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,358
"8585",9113,380,358,1,2,10,2,-1,1,2,60,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,5,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,358
"8591",9119,380,358,3,2,11,1,1,2,0,10,1,0,3,10400,2,2,1,5,10,30,24,100,0.6777778,4,5,1,6,65,6,4,6.615384615,0,"St_Marks_Perrenial",16,5,10,0,2,0,6,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,358
"8593",9121,381,359,1,2,3,2,1,2,0,0,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,1,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,359
"8599",9127,381,359,3,2,6,0,-1,2,2,5,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,359
"8601",9129,381,359,1,2,7,1,1,0,1,5,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,3,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,359
"8606",9134,381,359,2,2,8,0,0,2,0,5,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,359
"8611",9139,381,359,3,2,10,0,1,1,0,5,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,5,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,359
"8613",9141,381,359,1,2,11,1,1,0,3,5,1,0,3,26000,2,2,2,20,5,11,24,75,0.6777778,3,3,1,2,25,5,1,5.384615385,0,"St_Marks_Perrenial",16,20,5,0,3,0,6,1,1,2,0,1,1,-1,0,0,2,2,0,1,3,1,0,5,40,10,0,359
"8618",9146,382,360,2,2,3,0,-1,0,2,10,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,1,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,360
"8623",9151,382,360,3,2,6,0,-1,2,2,5,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,360
"8627",9155,382,360,3,2,7,2,-1,2,1,10,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,360
"8630",9158,382,360,2,2,8,0,0,2,0,5,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,4,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,360
"8634",9162,382,360,2,2,10,2,0,1,3,20,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,5,1,1,1,0,1,-1,1,0,0,1,2,0,3,3,0,0,5,20,10,0,360
"8639",9167,382,360,3,2,11,1,1,2,0,10,1,0,3,20800,2,2,2,10,5,11,24,25,0.6777778,3,4,1,2,25,5,1,3.846153846,0,"St_Marks_Perrenial",16,10,5,0,2,0,6,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,360
"8642",9170,383,361,2,2,3,0,-1,0,2,10,1,0,3,10400,2,1,1,5,3,6,3,50,0.74375,4,4,1,2,25,5,1,5.692307692,0,"Inch_Park_Control",7,5,3,0,4,0,1,0,2,0,0,-1,1,-1,0,2,0,2,0,3,1,2,0,40,40,5,0,361
"8647",9175,383,361,3,2,6,0,-1,2,2,5,1,0,3,10400,2,1,1,5,3,6,3,50,0.74375,4,4,1,2,25,5,1,5.692307692,0,"Inch_Park_Control",7,5,3,0,4,0,2,2,0,1,0,1,-1,0,0,2,0,0,0,0,2,3,0,0,10,60,0,361
"8651",9179,383,361,3,2,7,2,-1,2,1,10,1,0,3,10400,2,1,1,5,3,6,3,50,0.74375,4,4,1,2,25,5,1,5.692307692,0,"Inch_Park_Control",7,5,3,0,4,0,3,2,2,0,0,-1,0,1,0,1,1,1,0,2,3,0,0,60,20,5,0,361
